Award Ceremony,Year,Award Category,Nominee Name,Film Title,Win
Oscars,1972,SOUND,"Richard Portman, Gene Cantamessa",The Candidate,False
Oscars,1972,SOUND,"Bud Grenzbach, Richard Portman, Christopher Newman",The Godfather,False
Oscars,1972,SOUND,"Theodore Soderberg, Herman Lewis",The Poseidon Adventure,False
Oscars,1972,WRITING (Screenplay--based on material from another medium),Jay Allen,Cabaret,False
Oscars,1972,WRITING (Screenplay--based on material from another medium),"Jan Troell, Bengt Forslund",The Emigrants,False
Oscars,1972,WRITING (Screenplay--based on material from another medium),"Mario Puzo, Francis Ford Coppola",The Godfather,True
Oscars,1972,WRITING (Screenplay--based on material from another medium),Julius J. Epstein,Pete 'n' Tillie,False
Oscars,1972,WRITING (Screenplay--based on material from another medium),"Lonne Elder, III",Sounder,False
Oscars,1972,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),Jeremy Larner,The Candidate,True
Oscars,1972,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),Story and Screenplay by Luis Buñuel;  in collaboration with Jean-Claude Carrière,The Discreet Charm of the Bourgeoisie,False
Oscars,1972,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),"Terence McCloy, Chris Clark, Suzanne de Passe",Lady Sings the Blues,False
Oscars,1972,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),Louis Malle,Murmur of the Heart,False
Oscars,1972,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),Carl Foreman,Young Winston,False
Oscars,1972,SPECIAL ACHIEVEMENT AWARD (Visual Effects),"L. B. Abbott, A. D. Flowers",The Poseidon Adventure,True
Oscars,1973,ACTOR,Marlon Brando,Last Tango in Paris,False
Oscars,1973,ACTOR,Jack Lemmon,Save the Tiger,True
Oscars,1973,ACTOR,Jack Nicholson,The Last Detail,False
Oscars,1973,ACTOR,Al Pacino,Serpico,False
Oscars,1973,ACTOR,Robert Redford,The Sting,False
Oscars,1973,ACTOR IN A SUPPORTING ROLE,Vincent Gardenia,Bang the Drum Slowly,False
Oscars,1973,ACTOR IN A SUPPORTING ROLE,Jack Gilford,Save the Tiger,False
Oscars,1973,ACTOR IN A SUPPORTING ROLE,John Houseman,The Paper Chase,True
Oscars,1973,ACTOR IN A SUPPORTING ROLE,Jason Miller,The Exorcist,False
Oscars,1973,ACTOR IN A SUPPORTING ROLE,Randy Quaid,The Last Detail,False
Oscars,1973,ACTRESS,Ellen Burstyn,The Exorcist,False
Oscars,1973,ACTRESS,Glenda Jackson,A Touch of Class,True
Oscars,1973,ACTRESS,Marsha Mason,Cinderella Liberty,False
Oscars,1973,ACTRESS,Barbra Streisand,The Way We Were,False
Oscars,1973,ACTRESS,Joanne Woodward,"Summer Wishes, Winter Dreams",False
Oscars,1973,ACTRESS IN A SUPPORTING ROLE,Linda Blair,The Exorcist,False
Oscars,1973,ACTRESS IN A SUPPORTING ROLE,Candy Clark,American Graffiti,False
Oscars,1973,ACTRESS IN A SUPPORTING ROLE,Madeline Kahn,Paper Moon,False
Oscars,1973,ACTRESS IN A SUPPORTING ROLE,Tatum O'Neal,Paper Moon,True
Oscars,1973,ACTRESS IN A SUPPORTING ROLE,Sylvia Sidney,"Summer Wishes, Winter Dreams",False
Oscars,1973,ART DIRECTION,"Art Direction:  Lorenzo Mongiardino, Gianni Quaranta;  Set Decoration:  Carmelo Patrono",Brother Sun Sister Moon,False
Oscars,1973,ART DIRECTION,Art Direction:  Bill Malley;  Set Decoration:  Jerry Wunderlich,The Exorcist,False
Oscars,1973,ART DIRECTION,Art Direction:  Henry Bumstead;  Set Decoration:  James Payne,The Sting,True
Oscars,1973,ART DIRECTION,Art Direction:  Philip Jefferies;  Set Decoration:  Robert de Vestel,Tom Sawyer,False
Oscars,1973,ART DIRECTION,Art Direction:  Stephen Grimes;  Set Decoration:  William Kiernan,The Way We Were,False
Oscars,1973,CINEMATOGRAPHY,Sven Nykvist,Cries and Whispers,True
Oscars,1973,CINEMATOGRAPHY,Owen Roizman,The Exorcist,False
Oscars,1973,CINEMATOGRAPHY,Jack Couffer,Jonathan Livingston Seagull,False
Oscars,1973,CINEMATOGRAPHY,Robert Surtees,The Sting,False
Oscars,1973,CINEMATOGRAPHY,"Harry Stradling, Jr.",The Way We Were,False
Oscars,1973,COSTUME DESIGN,Marik Vos,Cries and Whispers,False
Oscars,1973,COSTUME DESIGN,Piero Tosi,Ludwig,False
Oscars,1973,COSTUME DESIGN,Edith Head,The Sting,True
Oscars,1973,COSTUME DESIGN,Donfeld,Tom Sawyer,False
Oscars,1973,COSTUME DESIGN,"Dorothy Jeakins, Moss Mabry",The Way We Were,False
Oscars,1973,DIRECTING,George Lucas,American Graffiti,False
Oscars,1973,DIRECTING,Ingmar Bergman,Cries and Whispers,False
Oscars,1973,DIRECTING,William Friedkin,The Exorcist,False
Oscars,1973,DIRECTING,Bernardo Bertolucci,Last Tango in Paris,False
Oscars,1973,DIRECTING,George Roy Hill,The Sting,True
Oscars,1973,DOCUMENTARY (Feature),"John D. Goodell, Producer",Always a New Beginning,False
Oscars,1973,DOCUMENTARY (Feature),"Bengt von zur Muehlen, Producer",Battle of Berlin,False
Oscars,1973,DOCUMENTARY (Feature),"Kieth Merrill, Producer",The Great American Cowboy,True
Oscars,1973,DOCUMENTARY (Feature),"Alex Grasshoff, Producer",Journey to the Outer Limits,False
Oscars,1973,DOCUMENTARY (Feature),"Gertrude Ross Marks and Edmund F. Penney, Producers",Walls of Fire,False
Oscars,1973,DOCUMENTARY (Short Subject),"Carmen D'Avino, Producer",Background,False
Oscars,1973,DOCUMENTARY (Short Subject),"Louis Marcus, Producer",Children at Work (Paisti Ag Obair),False
Oscars,1973,DOCUMENTARY (Short Subject),"Albert Maysles and David Maysles, Producers",Christo's Valley Curtain,False
Oscars,1973,DOCUMENTARY (Short Subject),"Terry Sanders and June Wayne, Producers",Four Stones for Kanemitsu,False
Oscars,1973,DOCUMENTARY (Short Subject),"Julian Krainin and DeWitt L. Sage, Jr., Producers",Princeton: A Search for Answers,True
Oscars,1973,FILM EDITING,"Verna Fields, Marcia Lucas",American Graffiti,False
Oscars,1973,FILM EDITING,Ralph Kemplen,The Day of the Jackal,False
Oscars,1973,FILM EDITING,"Jordan Leondopoulos, Bud Smith, Evan Lottman, Norman Gay",The Exorcist,False
Oscars,1973,FILM EDITING,"Frank P. Keller, James Galloway",Jonathan Livingston Seagull,False
Oscars,1973,FILM EDITING,William Reynolds,The Sting,True
Oscars,1973,FOREIGN LANGUAGE FILM,France,Day for Night,True
Oscars,1973,FOREIGN LANGUAGE FILM,Israel,The House on Chelouche Street,False
Oscars,1973,FOREIGN LANGUAGE FILM,Switzerland,L'Invitation,False
Oscars,1973,FOREIGN LANGUAGE FILM,West Germany,The Pedestrian,False
Oscars,1973,FOREIGN LANGUAGE FILM,The Netherlands,Turkish Delight,False
Oscars,1973,MUSIC (Original Dramatic Score),John Williams,Cinderella Liberty,False
Oscars,1973,MUSIC (Original Dramatic Score),Georges Delerue,The Day of the Dolphin,False
Oscars,1973,MUSIC (Original Dramatic Score),Jerry Goldsmith,Papillon,False
Oscars,1973,MUSIC (Original Dramatic Score),John Cameron,A Touch of Class,False
Oscars,1973,MUSIC (Original Dramatic Score),Marvin Hamlisch,The Way We Were,True
Oscars,1973,MUSIC (Scoring: Original Song Score and Adaptation -or- Scoring: Adaptation),"Adaptation Score by Andre Previn, Herbert Spencer and Andrew Lloyd Webber",Jesus Christ Superstar,False
Oscars,1973,MUSIC (Scoring: Original Song Score and Adaptation -or- Scoring: Adaptation),Adaptation Score by Marvin Hamlisch,The Sting,True
Oscars,1973,MUSIC (Scoring: Original Song Score and Adaptation -or- Scoring: Adaptation),Song Score by Richard M. Sherman and Robert B. Sherman; Adaptation Score by John Williams,Tom Sawyer,False
Oscars,1973,MUSIC (Song),Music by George Barrie; Lyrics by Sammy Cahn,A Touch of Class,False
Oscars,1973,MUSIC (Song),Music and Lyrics by Paul McCartney and Linda McCartney,Live and Let Die,False
Oscars,1973,MUSIC (Song),Music by George Bruns; Lyrics by Floyd Huddleston,Robin Hood,False
Oscars,1973,MUSIC (Song),Music by John Williams; Lyrics by Paul Williams,Cinderella Liberty,False
Oscars,1973,MUSIC (Song),Music by Marvin Hamlisch; Lyrics by Alan Bergman and Marilyn Bergman,The Way We Were,True
Oscars,1973,BEST PICTURE,"Francis Ford Coppola, Producer;  Gary Kurtz, Co-Producer",American Graffiti,False
Oscars,1973,BEST PICTURE,"Ingmar Bergman, Producer",Cries and Whispers,False
Oscars,1973,BEST PICTURE,"William Peter Blatty, Producer",The Exorcist,False
Oscars,1973,BEST PICTURE,"Tony Bill, Michael Phillips and Julia Phillips, Producers",The Sting,True
Oscars,1973,BEST PICTURE,"Melvin Frank, Producer",A Touch of Class,False
Oscars,1973,SHORT SUBJECT (Animated),"Frank Mouris, Producer",Frank Film,True
Oscars,1973,SHORT SUBJECT (Animated),"Nick Bosustow and David Adams, Producers",The Legend of John Henry,False
Oscars,1973,SHORT SUBJECT (Animated),"Emanuele Luzzati and Giulio Gianini, Producers",Pulcinella,False
Oscars,1973,SHORT SUBJECT (Live Action),"Allan Miller and William Fertik, Producers",The Bolero,True
Oscars,1973,SHORT SUBJECT (Live Action),"Richard Gayer, Producer",Clockmaker,False
Oscars,1973,SHORT SUBJECT (Live Action),"Pen Densham and John Watson, Producers",Life Times Nine,False
Oscars,1973,SOUND,"Richard Portman, Lawrence O. Jost",The Day of the Dolphin,False
Oscars,1973,SOUND,"Robert Knudson, Chris Newman",The Exorcist,True
Oscars,1973,SOUND,"Donald O. Mitchell, Lawrence O. Jost",The Paper Chase,False
Oscars,1973,SOUND,"Richard Portman, Les Fresholtz",Paper Moon,False
Oscars,1973,SOUND,"Ronald K. Pierce, Robert Bertrand",The Sting,False
Oscars,1973,WRITING (Screenplay--based on material from another medium),William Peter Blatty,The Exorcist,True
Oscars,1973,WRITING (Screenplay--based on material from another medium),Robert Towne,The Last Detail,False
Oscars,1973,WRITING (Screenplay--based on material from another medium),James Bridges,The Paper Chase,False
Oscars,1973,WRITING (Screenplay--based on material from another medium),Alvin Sargent,Paper Moon,False
Oscars,1973,WRITING (Screenplay--based on material from another medium),"Waldo Salt, Norman Wexler",Serpico,False
Oscars,1973,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),"George Lucas, Gloria Katz, Willard Huyck",American Graffiti,False
Oscars,1973,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),Ingmar Bergman,Cries and Whispers,False
Oscars,1973,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),Steve Shagan,Save the Tiger,False
Oscars,1973,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),David S. Ward,The Sting,True
Oscars,1973,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),"Melvin Frank, Jack Rose",A Touch of Class,False
Oscars,1974,ACTOR,Art Carney,Harry and Tonto,True
Oscars,1974,ACTOR,Albert Finney,Murder on the Orient Express,False
Oscars,1974,ACTOR,Dustin Hoffman,Lenny,False
Oscars,1974,ACTOR,Jack Nicholson,Chinatown,False
Oscars,1974,ACTOR,Al Pacino,The Godfather Part II,False
Oscars,1974,ACTOR IN A SUPPORTING ROLE,Fred Astaire,The Towering Inferno,False
Oscars,1974,ACTOR IN A SUPPORTING ROLE,Jeff Bridges,Thunderbolt and Lightfoot,False
Oscars,1974,ACTOR IN A SUPPORTING ROLE,Robert De Niro,The Godfather Part II,True
Oscars,1974,ACTOR IN A SUPPORTING ROLE,Michael V. Gazzo,The Godfather Part II,False
Oscars,1974,ACTOR IN A SUPPORTING ROLE,Lee Strasberg,The Godfather Part II,False
Oscars,1974,ACTRESS,Ellen Burstyn,Alice Doesn't Live Here Anymore,True
Oscars,1974,ACTRESS,Diahann Carroll,Claudine,False
Oscars,1974,ACTRESS,Faye Dunaway,Chinatown,False
Oscars,1974,ACTRESS,Valerie Perrine,Lenny,False
Oscars,1974,ACTRESS,Gena Rowlands,A Woman under the Influence,False
Oscars,1974,ACTRESS IN A SUPPORTING ROLE,Ingrid Bergman,Murder on the Orient Express,True
Oscars,1974,ACTRESS IN A SUPPORTING ROLE,Valentina Cortese,Day for Night,False
Oscars,1974,ACTRESS IN A SUPPORTING ROLE,Madeline Kahn,Blazing Saddles,False
Oscars,1974,ACTRESS IN A SUPPORTING ROLE,Diane Ladd,Alice Doesn't Live Here Anymore,False
Oscars,1974,ACTRESS IN A SUPPORTING ROLE,Talia Shire,The Godfather Part II,False
Oscars,1974,ART DIRECTION,"Art Direction:  Richard Sylbert, W. Stewart Campbell;  Set Decoration:  Ruby Levitt",Chinatown,False
Oscars,1974,ART DIRECTION,"Art Direction:  Alexander Golitzen, E. Preston Ames;  Set Decoration:  Frank McKelvy",Earthquake,False
Oscars,1974,ART DIRECTION,"Art Direction:  Dean Tavoularis, Angelo Graham;  Set Decoration:  George R. Nelson",The Godfather Part II,True
Oscars,1974,ART DIRECTION,"Art Direction:  Peter Ellenshaw, John B. Mansbridge, Walter Tyler, Al Roelofs;  Set Decoration:  Hal Gausman",The Island at the Top of the World,False
Oscars,1974,ART DIRECTION,"Art Direction:  William Creber, Ward Preston;  Set Decoration:  Raphael Bretton",The Towering Inferno,False
Oscars,1974,CINEMATOGRAPHY,John A. Alonzo,Chinatown,False
Oscars,1974,CINEMATOGRAPHY,Philip Lathrop,Earthquake,False
Oscars,1974,CINEMATOGRAPHY,Bruce Surtees,Lenny,False
Oscars,1974,CINEMATOGRAPHY,Geoffrey Unsworth,Murder on the Orient Express,False
Oscars,1974,CINEMATOGRAPHY,"Fred Koenekamp, Joseph Biroc",The Towering Inferno,True
Oscars,1974,COSTUME DESIGN,Anthea Sylbert,Chinatown,False
Oscars,1974,COSTUME DESIGN,John Furness,Daisy Miller,False
Oscars,1974,COSTUME DESIGN,Theadora Van Runkle,The Godfather Part II,False
Oscars,1974,COSTUME DESIGN,Theoni V. Aldredge,The Great Gatsby,True
Oscars,1974,COSTUME DESIGN,Tony Walton,Murder on the Orient Express,False
Oscars,1974,DIRECTING,Roman Polanski,Chinatown,False
Oscars,1974,DIRECTING,Francois Truffaut,Day for Night,False
Oscars,1974,DIRECTING,Francis Ford Coppola,The Godfather Part II,True
Oscars,1974,DIRECTING,Bob Fosse,Lenny,False
Oscars,1974,DIRECTING,John Cassavetes,A Woman under the Influence,False
Oscars,1974,DOCUMENTARY (Feature),"Judy Collins and Jill Godmilow, Producers",Antonia: A Portrait of the Woman,False
Oscars,1974,DOCUMENTARY (Feature),"Herbert Kline, Producer",The Challenge...A Tribute to Modern Art,False
Oscars,1974,DOCUMENTARY (Feature),"Jacquot Ehrlich, David Bergman and Haim Gouri, Producers",The 81st Blow,False
Oscars,1974,DOCUMENTARY (Feature),"Peter Davis and Bert Schneider, Producers",Hearts and Minds,True
Oscars,1974,DOCUMENTARY (Feature),"Natalie R. Jones and Eugene S. Jones, Producers",The Wild and the Brave,False
Oscars,1974,DOCUMENTARY (Short Subject),"Francis Thompson, Producer",City Out of Wilderness,False
Oscars,1974,DOCUMENTARY (Short Subject),"Robin Lehman, Producer",Don't,True
Oscars,1974,DOCUMENTARY (Short Subject),"Jon Boorstin, Producer",Exploratorium,False
Oscars,1974,DOCUMENTARY (Short Subject),"Dewitt Jones and Lesley Foster, Producers",John Muir's High Sierra,False
Oscars,1974,DOCUMENTARY (Short Subject),"Ronald S. Kass and Mervyn Lloyd, Producers",Naked Yoga,False
Oscars,1974,FILM EDITING,"John C. Howard, Danford Greene",Blazing Saddles,False
Oscars,1974,FILM EDITING,Sam O'Steen,Chinatown,False
Oscars,1974,FILM EDITING,Dorothy Spencer,Earthquake,False
Oscars,1974,FILM EDITING,Michael Luciano,The Longest Yard,False
Oscars,1974,FILM EDITING,"Harold F. Kress, Carl Kress",The Towering Inferno,True
Oscars,1974,FOREIGN LANGUAGE FILM,Italy,Amarcord,True
Oscars,1974,FOREIGN LANGUAGE FILM,Hungary,Cats' Play,False
Oscars,1974,FOREIGN LANGUAGE FILM,Poland,The Deluge,False
Oscars,1974,FOREIGN LANGUAGE FILM,France,"Lacombe, Lucien",False
Oscars,1974,FOREIGN LANGUAGE FILM,Argentina,The Truce,False
Oscars,1974,MUSIC (Original Dramatic Score),Jerry Goldsmith,Chinatown,False
Oscars,1974,MUSIC (Original Dramatic Score),"Nino Rota, Carmine Coppola",The Godfather Part II,True
Oscars,1974,MUSIC (Original Dramatic Score),Richard Rodney Bennett,Murder on the Orient Express,False
Oscars,1974,MUSIC (Original Dramatic Score),Alex North,Shanks,False
Oscars,1974,MUSIC (Original Dramatic Score),John Williams,The Towering Inferno,False
Oscars,1974,MUSIC (Scoring: Original Song Score and Adaptation -or- Scoring: Adaptation),Adaptation Score by Nelson Riddle,The Great Gatsby,True
Oscars,1974,MUSIC (Scoring: Original Song Score and Adaptation -or- Scoring: Adaptation),Song Score by Alan Jay Lerner and Frederick Loewe; Adaptation Score by Angela Morley and Douglas Gamley,The Little Prince,False
Oscars,1974,MUSIC (Scoring: Original Song Score and Adaptation -or- Scoring: Adaptation),Song Score by Paul Williams; Adaptation Score by Paul Williams and George Aliceson Tipton,Phantom of the Paradise,False
Oscars,1974,MUSIC (Song),Music by Euel Box; Lyrics by Betty Box,Benji,False
Oscars,1974,MUSIC (Song),Music by John Morris; Lyrics by Mel Brooks,Blazing Saddles,False
Oscars,1974,MUSIC (Song),Music by Frederick Loewe; Lyrics by Alan Jay Lerner,The Little Prince,False
Oscars,1974,MUSIC (Song),Music and Lyrics by Al Kasha and Joel Hirschhorn,The Towering Inferno,True
Oscars,1974,MUSIC (Song),Music by Elmer Bernstein; Lyrics by Don Black,Gold,False
Oscars,1974,BEST PICTURE,"Robert Evans, Producer",Chinatown,False
Oscars,1974,BEST PICTURE,"Francis Ford Coppola, Producer;  Fred Roos, Co-Producer",The Conversation,False
Oscars,1974,BEST PICTURE,"Francis Ford Coppola, Producer;  Gray Frederickson and Fred Roos, Co-Producers",The Godfather Part II,True
Oscars,1974,BEST PICTURE,"Marvin Worth, Producer",Lenny,False
Oscars,1974,BEST PICTURE,"Irwin Allen, Producer",The Towering Inferno,False
Oscars,1974,SHORT FILM (Animated),"Will Vinton and Bob Gardiner, Producers",Closed Mondays,True
Oscars,1974,SHORT FILM (Animated),"Yvon Mallette and Robert Verrall, Producers",The Family That Dwelt Apart,False
Oscars,1974,SHORT FILM (Animated),"Peter Foldes and René Jodoin, Producers",Hunger,False
Oscars,1974,SHORT FILM (Animated),"Faith Hubley and John Hubley, Producers",Voyage to Next,False
Oscars,1974,SHORT FILM (Animated),"Wolfgang Reitherman, Producer",Winnie the Pooh and Tigger Too,False
Oscars,1974,SHORT FILM (Live Action),"Dewitt Jones, Producer",Climb,False
Oscars,1974,SHORT FILM (Live Action),"Julian Chagrin and Claude Chagrin, Producers",The Concert,False
Oscars,1974,SHORT FILM (Live Action),"Paul Claudon and Edmond Sechan, Producers",One-Eyed Men Are Kings,True
Oscars,1974,SHORT FILM (Live Action),"George V. Casey, Producer",Planet Ocean,False
Oscars,1974,SHORT FILM (Live Action),"Andrew Welsh and George Pastic, Producers",The Violin,False
Oscars,1974,SOUND,"Bud Grenzbach, Larry Jost",Chinatown,False
Oscars,1974,SOUND,"Walter Murch, Arthur Rochester",The Conversation,False
Oscars,1974,SOUND,"Ronald Pierce, Melvin Metcalfe, Sr.",Earthquake,True
Oscars,1974,SOUND,"Theodore Soderberg, Herman Lewis",The Towering Inferno,False
Oscars,1974,SOUND,"Richard Portman, Gene Cantamessa",Young Frankenstein,False
Oscars,1974,WRITING (Original Screenplay),Robert Getchell,Alice Doesn't Live Here Anymore,False
Oscars,1974,WRITING (Original Screenplay),Robert Towne,Chinatown,True
Oscars,1974,WRITING (Original Screenplay),Francis Ford Coppola,The Conversation,False
Oscars,1974,WRITING (Original Screenplay),"Francois Truffaut, Jean-Louis Richard, Suzanne Schiffman",Day for Night,False
Oscars,1974,WRITING (Original Screenplay),"Paul Mazursky, Josh Greenfeld",Harry and Tonto,False
Oscars,1974,WRITING (Screenplay Adapted from Other Material),Screenplay by Mordecai Richler;  Adaptation by Lionel Chetwynd,The Apprenticeship of Duddy Kravitz,False
Oscars,1974,WRITING (Screenplay Adapted from Other Material),"Francis Ford Coppola, Mario Puzo",The Godfather Part II,True
